year,settlement,month_start,month_end,credit_item,loan_count,amount_rubles,loan_details
1915,Kuzaranda,4,4,Livestock,1,15,на покупку жеребенка
1915,Kuzaranda,4,4,Seeds,13,250,на семяна овса
1915,Kuzaranda,4,4,CraftMaterials,2,125,на покупку кожи
1915,Kuzaranda,4,4,LaborFuel,1,20,на наем работников
1915,Kuzaranda,4,4,AnimalFeed,6,118,на покупку сена
1915,Kuzaranda,4,4,DebtRepayment,1,5,
1915,Kuzaranda,4,4,PersonalExpenses,12,336,1 с. на воспитание детей 25 р.; 11 с. на покупку ржан.муки 111 р.
1915,Kuzaranda,8,8,Housing,1,10,на ремонт дома
1915,Kuzaranda,8,8,Livestock,1,25,на покупку коровы
1915,Kuzaranda,8,8,Seeds,4,41,все на покупку семян
1915,Kuzaranda,8,8,CraftMaterials,6,575,на покупку кожи
1915,Kuzaranda,8,8,LaborFuel,19,231,на жнитьву
1915,Kuzaranda,8,8,Migration,2,8,на дорогу на заработки
1915,Kuzaranda,8,8,DebtRepayment,2,54,
1915,Kuzaranda,8,8,PersonalExpenses,6,66,все выданы на дорогу запасным и ратникам на войну
1915,Kuzaranda,1,1,FarmBuildings,4,38,на ремонт сараев
1915,Kuzaranda,1,1,Housing,1,20,на постройку дома
1915,Kuzaranda,1,1,FarmTools,1,10,на покупку сепаратора
1915,Kuzaranda,1,1,CraftMaterials,1,6,на покупку кожи
1915,Kuzaranda,1,1,LaborFuel,2,17,на наем помощников
1915,Kuzaranda,1,1,AnimalFeed,3,30,на покупку сена
1915,Kuzaranda,1,1,Migration,2,45,
1915,Kuzaranda,1,1,DebtRepayment,1,5,
1915,Kuzaranda,1,1,PersonalExpenses,18,145,3 с. - 31 р. на свадьбы; 1 с. - 17 р. на воспитание Детей; 14 с. - 97 р. на покупку хлеба
1915,Kuzaranda,3,3,FarmBuildings,2,50,на постройку сараев
1915,Kuzaranda,3,3,Housing,3,42,на ремонт домов
1915,Kuzaranda,3,3,Seeds,17,255,на покупку семян
1915,Kuzaranda,3,3,LaborFuel,1,5,наем пильщика
1915,Kuzaranda,3,3,AnimalFeed,15,178,на покупку сеня
1915,Kuzaranda,3,3,PersonalExpenses,35,400,первонач. Всего 22 ссуды. Из них 21 с. - на муку 244 р.; 1 с. на обувь 10 руб. 
1915,Ladvinskoye,4,6,FarmBuildings,7,340,
1915,Ladvinskoye,4,6,Housing,23,1035,
1915,Ladvinskoye,4,6,LandImprovement,2,140,
1915,Ladvinskoye,4,6,FarmTools,7,245,
1915,Ladvinskoye,4,6,Livestock,9,375,
1915,Ladvinskoye,4,6,Seeds,5,60,
1915,Ladvinskoye,4,6,CraftMaterials,6,390,
1915,Ladvinskoye,4,6,LaborFuel,11,365,
1915,Ladvinskoye,4,6,AnimalFeed,3,60,
1915,Ladvinskoye,4,6,Migration,3,51,
1915,Ladvinskoye,4,6,PersonalExpenses,10,179,
1915,Ladvinskoye,10,12,FarmBuildings,1,40,
1915,Ladvinskoye,10,12,Housing,3,85,
1915,Ladvinskoye,10,12,LandImprovement,4,450,
1915,Ladvinskoye,10,12,FarmTools,2,65,
1915,Ladvinskoye,10,12,Livestock,36,1885,
1915,Ladvinskoye,10,12,CraftMaterials,1,100,
1915,Ladvinskoye,10,12,LaborFuel,2,40,
1915,Ladvinskoye,10,12,AnimalFeed,3,330,
1915,Ladvinskoye,10,12,PersonalExpenses,21,396,1 ссуда в 100 руб. на обучение детей
1915,Ladvinskoye,1,3,FarmBuildings,11,338,
1915,Ladvinskoye,1,3,Housing,19,695,
1915,Ladvinskoye,1,3,LandImprovement,1,15,
1915,Ladvinskoye,1,3,FarmTools,5,130,
1915,Ladvinskoye,1,3,CraftTools,5,185,
1915,Ladvinskoye,1,3,Livestock,16,725,
1915,Ladvinskoye,1,3,Seeds,3,95,
1915,Ladvinskoye,1,3,CraftMaterials,5,485,
1915,Ladvinskoye,1,3,LaborFuel,7,175,
1915,Ladvinskoye,1,3,GoodsForSale,2,150,закупка мешков и мяса для продажи
1915,Ladvinskoye,1,3,AnimalFeed,24,605,
1915,Ladvinskoye,1,3,Migration,4,110,
1915,Ladvinskoye,1,3,PersonalExpenses,20,391,2 ссуды на взнос платы за обучение детей 160 руб.
1915,Sennaya Guba,7,9,FarmBuildings,5,95,пиловка досок и постройка риг
1915,Sennaya Guba,7,9,Housing,11,390,
1915,Sennaya Guba,7,9,LandImprovement,1,25,
1915,Sennaya Guba,7,9,FarmTools,1,40,
1915,Sennaya Guba,7,9,Livestock,9,190,
1915,Sennaya Guba,7,9,CraftMaterials,2,55,покупка железа
1915,Sennaya Guba,7,9,LaborFuel,24,448,наем рабочих на сенокос и уборку хлеба
1915,Sennaya Guba,7,9,GoodsForSale,7,470,
1915,Sennaya Guba,7,9,Migration,3,45,
1915,Sennaya Guba,7,9,PersonalExpenses,22,567,2 с на 125 р. - на обучение детей; 20 с. на 442 р. - на продовольствие семей
1915,Sennaya Guba,10,12,FarmBuildings,8,120,постройка и ремонт хлевов
1915,Sennaya Guba,10,12,Housing,18,525,
1915,Sennaya Guba,10,12,Livestock,8,285,
1915,Sennaya Guba,10,12,CraftMaterials,2,55,
1915,Sennaya Guba,10,12,LaborFuel,6,95,
1915,Sennaya Guba,10,12,GoodsForSale,10,755,
1915,Sennaya Guba,10,12,AnimalFeed,1,8,
1915,Sennaya Guba,10,12,PersonalExpenses,23,282,
1915,Sennaya Guba,1,3,FarmBuildings,1,35,на постройку риги
1915,Sennaya Guba,1,3,Housing,9,292,
1915,Sennaya Guba,1,3,CraftTools,1,25,покупка рыболовной лодки
1915,Sennaya Guba,1,3,Livestock,1,40,покупка лошади
1915,Sennaya Guba,1,3,Seeds,48,900,
1915,Sennaya Guba,1,3,CraftMaterials,5,235,покупка рыболовных сетей
1915,Sennaya Guba,1,3,GoodsForSale,9,635,
1915,Sennaya Guba,1,3,AnimalFeed,8,77,
1915,Sennaya Guba,1,3,PersonalExpenses,15,200,2 с. на 25 р. на отправление на военную службу
1915,Sennaya Guba,4,6,Housing,10,278,
1915,Sennaya Guba,4,6,Livestock,5,110,
1915,Sennaya Guba,4,6,Seeds,13,215,
1915,Sennaya Guba,4,6,CraftMaterials,2,30,
1915,Sennaya Guba,4,6,LaborFuel,18,360,наем рабочих на сенокос
1915,Sennaya Guba,4,6,GoodsForSale,4,350,
1915,Sennaya Guba,4,6,AnimalFeed,3,42,
1915,Sennaya Guba,4,6,Migration,1,10,
1915,Sennaya Guba,4,6,PersonalExpenses,18,322,на покупку хлеба и прочие расходы
1915,Tipinitskoye,7,9,Housing,11,345,на постройку новых домов и на ремонт старых
1915,Tipinitskoye,7,9,Livestock,8,182,на покупку лошадей и коров
1915,Tipinitskoye,7,9,Seeds,43,642,на покупку семян ржи
1915,Tipinitskoye,7,9,LaborFuel,8,150,на наем рабочих
1915,Tipinitskoye,7,9,GoodsForSale,17,1100,"на покупку скота для продажи мяса, на покупку масла, яиц"
1915,Tipinitskoye,7,9,PersonalExpenses,44,912,"на воспитание детей - 1; на свадьбу - 1; на одежду - 6; на личные расходы - 2, на хлеб - 34"
1915,Tipinitskoye,4,6,FarmBuildings,2,45,на постройку амбара и ремонт жилья
1915,Tipinitskoye,4,6,Livestock,2,60,на покупку лошади и коровы
1915,Tipinitskoye,4,6,Seeds,50,800,на покупку овса
1915,Tipinitskoye,4,6,GoodsForSale,4,380,"на покупку скота, масла, яиц и крупы для продажи"
1915,Tipinitskoye,4,6,AnimalFeed,32,716,на покупку сена и овса
1915,Tipinitskoye,4,6,PersonalExpenses,59,1027,53 на покупку хлеба; 1 на воспитание детей; 2 на свадьбу; 1 на похороны; 2 на одежду
1915,Tipinitskoye,1,3,FarmBuildings,3,106,на постройку домов
1915,Tipinitskoye,1,3,Livestock,3,65,на покупку скота
1915,Tipinitskoye,1,3,Seeds,100,1875,на покупку семян овса
1915,Tipinitskoye,1,3,GoodsForSale,7,465,комерческие
1915,Tipinitskoye,1,3,AnimalFeed,3,100,покупка корма для скота
1915,Tipinitskoye,1,3,PersonalExpenses,10,220,на одежду и другие расходы
1915,Tipinitskoye,10,12,Housing,7,207,на покупку новых и на ремонт старых
1915,Tipinitskoye,10,12,Livestock,10,414,покупка коров и лошадей
1915,Tipinitskoye,10,12,Seeds,2,30,покупка овса для посева
1915,Tipinitskoye,10,12,GoodsForSale,28,1830,"на покупку скота для мяса; рыбы, масла, яиц"
1915,Tipinitskoye,10,12,AnimalFeed,7,117,на покупку сена
1915,Tipinitskoye,10,12,PersonalExpenses,33,580,продовольствие -10 с.; личные расходы - 8 с.; обувь и одежду - 15 с.
1915,Tolvuya,4,6,LandPurchase,1,20,на аренду земли
1915,Tolvuya,4,6,FarmBuildings,1,35,на ремонт мельницы
1915,Tolvuya,4,6,Housing,18,795,постройка для жилья
1915,Tolvuya,4,6,Livestock,7,265,покупка лошадей и коров
1915,Tolvuya,4,6,Seeds,77,2045,покупка овса и ячменя
1915,Tolvuya,4,6,LaborFuel,17,858,наем рабочих
1915,Tolvuya,4,6,AnimalFeed,7,125,покупка сена и соломы
1915,Tolvuya,4,6,PersonalExpenses,103,2080,на свадьбу -1 с. в 20 руб.; 102 с. на 2060 р.-на покупку муки
1915,Tolvuya,7,9,FarmBuildings,15,320,постройка и ремонт домов
1915,Tolvuya,7,9,CraftTools,2,125,покупка рыболовных снастей
1915,Tolvuya,7,9,Livestock,4,130,покупка рабочего скота
1915,Tolvuya,7,9,Seeds,9,265,покупка ржи для посевов
1915,Tolvuya,7,9,LaborFuel,36,875,"наем рабочих на покос, жатвы и пашни"
1915,Tolvuya,7,9,GoodsForSale,1,100,выдана общественной лавке
1915,Tolvuya,7,9,Migration,9,105,на дороогу на заработки
1915,Tolvuya,7,9,PersonalExpenses,21,405,покупка хлеба и одежды
1915,Tolvuya,10,12,Housing,26,642,"постройк и ремонт домов, сараев и проч."
1915,Tolvuya,10,12,Livestock,10,315,покупка скота для хозяйства
1915,Tolvuya,10,12,Seeds,1,10,покупка семян для хозяйства
1915,Tolvuya,10,12,LaborFuel,2,100,наём рабочих семьям ушедших на войну
1915,Tolvuya,10,12,GoodsForSale,2,200,потребительскому обществу
1915,Tolvuya,10,12,AnimalFeed,11,340,"покупка сена, соломы и проч."
1915,Tolvuya,10,12,Migration,7,220,на поездку к Белому морю
1915,Tolvuya,1,3,Housing,2,100,постройка жилья
1915,Tolvuya,1,3,FarmTools,1,40,покупка телеги
1915,Tolvuya,1,3,Livestock,8,285,покупка лошадей и коров
1915,Tolvuya,1,3,Rent,57,1322,покупка семян овса и ячменя
1915,Tolvuya,1,3,AnimalFeed,19,455,сено и солома
1915,Tolvuya,1,3,Migration,5,45,на дорогу
1915,Tolvuya,1,3,PersonalExpenses,20,350,на покупку хлеба
1915,Velikaya Guba,4,4,FarmBuildings,1,35,на покупку соймы
1915,Velikaya Guba,4,4,Housing,20,390,
1915,Velikaya Guba,4,4,CraftTools,2,25,на покупку сетей
1915,Velikaya Guba,4,4,Livestock,5,170,
1915,Velikaya Guba,4,4,Rent,1,70,
1915,Velikaya Guba,4,4,Seeds,22,390,
1915,Velikaya Guba,4,4,CraftMaterials,1,25,
1915,Velikaya Guba,4,4,GoodsForSale,2,225,
1915,Velikaya Guba,4,4,AnimalFeed,6,155,
1915,Velikaya Guba,2,2,Housing,36,755,
1915,Velikaya Guba,2,2,CraftTools,3,75,
1915,Velikaya Guba,2,2,Livestock,4,85,
1915,Velikaya Guba,2,2,Seeds,19,450,
1915,Velikaya Guba,2,2,CraftMaterials,1,100,краска
1915,Velikaya Guba,2,2,LaborFuel,1,100,дрова
1915,Velikaya Guba,2,2,AnimalFeed,15,385,
1915,Velikaya Guba,2,2,Migration,5,210,
1915,Velikaya Guba,10,10,FarmBuildings,2,85,
1915,Velikaya Guba,10,10,Housing,12,190,
1915,Velikaya Guba,10,10,LandImprovement,1,25,
1915,Velikaya Guba,10,10,Livestock,4,110,
1915,Velikaya Guba,10,10,Rent,1,70,Уплата за аренду мельницы (70 руб.)
1915,Velikaya Guba,10,10,CraftMaterials,3,150,на покупку материалов для кожевенного производства
1915,Velikaya Guba,10,10,LaborFuel,6,255,
1915,Velikaya Guba,10,10,GoodsForSale,6,400,
1915,Velikaya Guba,10,10,AnimalFeed,6,235,
1915,Velikaya Guba,10,10,Migration,18,1105,на поездку по извозу к Белому морю
1915,Velikaya Guba,10,10,PersonalExpenses,13,205,"выдача ссуд по п. 17. производилась товарищам, отрпавлявшим детей и родственников на военную сулжбу при призыве по мобилизации (на путевые расходы)"
1915,Velikaya Guba,3,3,Housing,109,2455,
1915,Velikaya Guba,3,3,CraftTools,4,90,
1915,Velikaya Guba,3,3,Livestock,27,755,
1915,Velikaya Guba,3,3,Seeds,52,1360,
1915,Velikaya Guba,3,3,CraftMaterials,3,140,
1915,Velikaya Guba,3,3,LaborFuel,3,185,
1915,Velikaya Guba,3,3,GoodsForSale,6,390,
1915,Velikaya Guba,3,3,AnimalFeed,43,935,
1915,Velikaya Guba,3,3,Migration,15,865,
1915,Velikaya Guba,5,5,Housing,30,580,
1915,Velikaya Guba,5,5,FarmTools,1,10,
1915,Velikaya Guba,5,5,Livestock,4,176,
1915,Velikaya Guba,5,5,Rent,2,50,
1915,Velikaya Guba,5,5,Seeds,11,215,
1915,Velikaya Guba,5,5,CraftMaterials,1,30,
1915,Velikaya Guba,11,11,Housing,5,180,
1915,Velikaya Guba,11,11,LandImprovement,1,15,
1915,Velikaya Guba,11,11,Livestock,7,145,
1915,Velikaya Guba,11,11,Rent,1,10,
1915,Velikaya Guba,11,11,CraftMaterials,4,80,
1915,Velikaya Guba,11,11,GoodsForSale,3,225,
1915,Velikaya Guba,11,11,AnimalFeed,7,120,
1915,Velikaya Guba,11,11,Migration,18,1305,
1915,Velikaya Guba,11,11,PersonalExpenses,7,80,
1915,Velikaya Guba,7,7,Housing,10,185,
1915,Velikaya Guba,7,7,Livestock,4,145,
1915,Velikaya Guba,7,7,Rent,1,10,
1915,Velikaya Guba,7,7,Seeds,13,240,
1915,Velikaya Guba,7,7,CraftMaterials,1,15,
1915,Velikaya Guba,7,7,LaborFuel,10,275,наем рабочих для полевых работ - 10 с. на 275 руб.
1915,Velikaya Guba,7,7,GoodsForSale,1,50,
1915,Velikaya Guba,7,7,PersonalExpenses,3,55,1 с. на свадьбу - 25 с.; 2 с. на покупку хлеба - 30 руб.
1915,Velikaya Guba,12,12,Housing,2,45,
1915,Velikaya Guba,12,12,Livestock,1,40,
1915,Velikaya Guba,12,12,GoodsForSale,7,340,
1915,Velikaya Guba,12,12,AnimalFeed,6,65,
1915,Velikaya Guba,12,12,Migration,2,110,
1915,Velikaya Guba,12,12,PersonalExpenses,3,30,
1915,Velikaya Guba,9,9,FarmBuildings,3,120,
1915,Velikaya Guba,9,9,Housing,9,215,
1915,Velikaya Guba,9,9,CraftTools,3,75,
1915,Velikaya Guba,9,9,Livestock,17,490,
1915,Velikaya Guba,9,9,Rent,1,20,
1915,Velikaya Guba,9,9,CraftMaterials,6,245,
1915,Velikaya Guba,9,9,GoodsForSale,13,1040,
1915,Velikaya Guba,9,9,Migration,17,525,
1915,Velikaya Guba,9,9,PersonalExpenses,14,195,
1915,Velikaya Guba,6,6,Housing,30,494,
1915,Velikaya Guba,6,6,CraftTools,3,65,покупка телеги 1 ссуда-50 руб; покупка сетей 2 с. - 15 руб.
1915,Velikaya Guba,6,6,Livestock,4,150,
1915,Velikaya Guba,6,6,Seeds,1,10,
1915,Velikaya Guba,6,6,CraftMaterials,9,335,9 с. на покупку материалов для кожев.произв-ва
1915,Velikaya Guba,6,6,LaborFuel,10,190,на наем сельхоз.рабоч. 10 ссуд - 190 р.
1915,Velikaya Guba,6,6,Migration,2,65,
1915,Velikaya Guba,6,6,PersonalExpenses,1,15,на покупку муки - 1 ссуда
1915,Velikaya Guba,1,1,Housing,16,240,
1915,Velikaya Guba,1,1,Livestock,6,135,
1915,Velikaya Guba,1,1,Seeds,2,35,
1915,Velikaya Guba,1,1,CraftMaterials,2,40,
1915,Velikaya Guba,1,1,LaborFuel,1,25,дрова
1915,Velikaya Guba,1,1,AnimalFeed,4,65,
1915,Velikaya Guba,1,1,Migration,6,495,
1915,Velikaya Guba,8,8,Housing,14,290,
1915,Velikaya Guba,8,8,CraftTools,1,15,
1915,Velikaya Guba,8,8,Livestock,11,375,
1915,Velikaya Guba,8,8,Rent,1,20,
1915,Velikaya Guba,8,8,CraftMaterials,4,85,
1915,Velikaya Guba,8,8,LaborFuel,9,255,
1915,Velikaya Guba,8,8,GoodsForSale,13,965,
1915,Velikaya Guba,8,8,Migration,13,295,
1915,Velikaya Guba,8,8,PersonalExpenses,6,90,
1915,Yalgubskoye,1,3,Housing,4,240,
1915,Yalgubskoye,1,3,FarmTools,4,85,
1915,Yalgubskoye,1,3,Livestock,4,230,
1915,Yalgubskoye,1,3,Seeds,20,440,
1915,Yalgubskoye,1,3,AnimalFeed,4,140,
1915,Yalgubskoye,1,3,PersonalExpenses,2,20,
1916,Gimoretskoye,1,3,LandPurchase,1,35,у своих односельчан
1916,Gimoretskoye,1,3,FarmBuildings,24,869,"постройка и ремонт сараев, юань, амбаров и гумен"
1916,Gimoretskoye,1,3,Housing,35,1462,на постройку и ремонт домов
1916,Gimoretskoye,1,3,FarmTools,12,345,"покупка саней, телег и сбруи"
1916,Gimoretskoye,1,3,CraftTools,3,85,устройство пильного станка и покупка гранитных инструментов
1916,Gimoretskoye,1,3,Livestock,16,1175,покупка лошадей и коров
1916,Gimoretskoye,1,3,CraftMaterials,10,395,покупка рыболовных сетей и стекла
1916,Gimoretskoye,1,3,LaborFuel,3,70,наем рабочих и лошадей
1916,Gimoretskoye,1,3,AnimalFeed,14,462,на покупку сена и соломы
1916,Gimoretskoye,1,3,Migration,1,15,на отъезд в бурлаки
1916,Gimoretskoye,1,3,PersonalExpenses,10,410,"на хлеб, свадьбы, обувь и воспитание детей"
1916,Gimoretskoye,4,6,FarmBuildings,1,25,постойка мастерской 
1916,Gimoretskoye,4,6,Housing,1,50,пилка теса
1916,Gimoretskoye,4,6,LandImprovement,3,95,улучшение земледелия и садоводства
1916,Gimoretskoye,4,6,FarmTools,3,60,покупка телег и колес
1916,Gimoretskoye,4,6,CraftTools,3,60,покупка инструментов и лодки
1916,Gimoretskoye,4,6,Livestock,5,335,покупка лошадей и коров
1916,Gimoretskoye,4,6,Seeds,1,30,покупка семян
1916,Gimoretskoye,4,6,CraftMaterials,3,75,на стекло и рыболовных сетей
1916,Gimoretskoye,4,6,LaborFuel,3,145,наем рабочих и лошадей
1916,Gimoretskoye,4,6,Migration,3,60,на отъезд в бурлаки
1916,Gimoretskoye,4,6,PersonalExpenses,5,420,на покупку хлеба
1916,Gimoretskoye,10,12,FarmBuildings,12,492,на постройку и ремонт конюшен и сараев
1916,Gimoretskoye,10,12,Housing,18,940,на ремонт и постройку дома и печей
1916,Gimoretskoye,10,12,LandImprovement,2,105,на обработку земли
1916,Gimoretskoye,10,12,FarmTools,11,450,"на покупку телег, саней и проч."
1916,Gimoretskoye,10,12,Livestock,23,2020,на покупку лошадей и коров
1916,Gimoretskoye,10,12,CraftMaterials,3,180,наем рабочих
1916,Gimoretskoye,10,12,AnimalFeed,1,40,на покупку корма
1916,Gimoretskoye,10,12,PersonalExpenses,18,780,на обувь
1916,Gimoretskoye,7,9,LandPurchase,1,55,покупка земли
1916,Gimoretskoye,7,9,FarmBuildings,2,150,ремонт мельниц
1916,Gimoretskoye,7,9,Housing,6,316,"ремонт домов, печей и дворов"
1916,Gimoretskoye,7,9,LandImprovement,4,435,на улучшение хозяйства и обработку земли
1916,Gimoretskoye,7,9,FarmTools,1,50,на покупку соломорезки
1916,Gimoretskoye,7,9,Livestock,5,344,на покупку лошадей и коров
1916,Gimoretskoye,7,9,Seeds,1,25,на покупку семян для посева
1916,Gimoretskoye,7,9,CraftMaterials,3,148,на покупку рыболовных сетей
1916,Gimoretskoye,7,9,LaborFuel,4,110,на наем рабочих
1916,Gimoretskoye,7,9,Migration,2,65,на отъезд в бурлаки
1916,Gimoretskoye,7,9,PersonalExpenses,4,190,на покупку хлеба
1916,Ivinskoye,4,6,FarmBuildings,1,25,
1916,Ivinskoye,4,6,LandImprovement,2,400,
1916,Ivinskoye,4,6,Livestock,3,250,
1916,Ivinskoye,4,6,Rent,1,50,
1916,Ivinskoye,4,6,Migration,1,35,
1916,Ivinskoye,4,6,PersonalExpenses,1,30,
1916,Ivinskoye,1,3,FarmBuildings,2,25,
1916,Ivinskoye,1,3,Housing,1,50,
1916,Ivinskoye,1,3,LandImprovement,7,460,
1916,Ivinskoye,1,3,Livestock,2,220,
1916,Ivinskoye,1,3,CraftMaterials,1,25,
1916,Ivinskoye,1,3,AnimalFeed,5,240,
1916,Ivinskoye,1,3,Migration,1,30,
1916,Ivinskoye,1,3,PersonalExpenses,9,246,на покупку муки на хлеб
1916,Ivinskoye,7,8,Housing,5,285,
1916,Ivinskoye,7,8,LandImprovement,4,700,
1916,Ivinskoye,7,8,Livestock,4,405,
1916,Ivinskoye,7,8,CraftMaterials,1,30,
1916,Ivinskoye,7,8,LaborFuel,1,20,
1916,Ivinskoye,7,8,Migration,6,350,
1916,Ivinskoye,7,8,PersonalExpenses,2,130,
1916,Ivinskoye,10,12,FarmBuildings,1,25,
1916,Ivinskoye,10,12,LandImprovement,6,735,
1916,Ivinskoye,10,12,Livestock,8,570,покупка лошадей
1916,Ivinskoye,10,12,PersonalExpenses,3,105,
1916,Kondopoga,6,6,Housing,1,30,
1916,Kondopoga,6,6,Livestock,1,30,
1916,Kondopoga,6,6,Seeds,2,50,
1916,Kondopoga,6,6,CraftMaterials,1,30,на рыболов.
1916,Kondopoga,6,6,LaborFuel,1,40,на уборку сена
1916,Kondopoga,7,7,Livestock,1,40,
1916,Kondopoga,7,7,PersonalExpenses,3,60,
1916,Kondopoga,3,3,Livestock,1,23,
1916,Kondopoga,3,3,AnimalFeed,2,50,
1916,Kondopoga,3,3,PersonalExpenses,2,55,
1916,Kondopoga,1,1,Housing,2,125,
1916,Kondopoga,1,1,Livestock,2,150,
1916,Kondopoga,1,1,PersonalExpenses,1,15,
1916,Kondopoga,2,2,FarmBuildings,5,155,
1916,Kondopoga,2,2,Livestock,3,120,
1916,Kondopoga,8,8,Housing,3,175,
1916,Kondopoga,8,8,CraftMaterials,3,230,на рыболовные принадлежности
1916,Kondopoga,8,8,PersonalExpenses,2,60,на обувь
1916,Kondopoga,4,4,Housing,1,30,
1916,Kondopoga,4,4,FarmTools,1,100,на телегу
1916,Kondopoga,4,4,Livestock,1,100,
1916,Kondopoga,4,4,Seeds,3,140,
1916,Kondopoga,4,4,CraftMaterials,1,100,на портняное ремесло
1916,Kondopoga,5,5,Housing,3,185,
1916,Kondopoga,5,5,LaborFuel,1,50,
1916,Kondopoga,5,5,PersonalExpenses,1,30,
1916,Korbozero,7,9,Housing,5,80,
1916,Korbozero,7,9,Livestock,5,100,
1916,Korbozero,7,9,Seeds,30,760,
1916,Korbozero,7,9,LaborFuel,33,740,
1916,Korbozero,7,9,GoodsForSale,2,250,
1916,Korbozero,7,9,Migration,4,40,
1916,Korbozero,7,9,PersonalExpenses,3,53,
1916,Korbozero,1,3,Housing,7,216,
1916,Korbozero,1,3,FarmTools,2,12,
1916,Korbozero,1,3,Livestock,15,905,
1916,Korbozero,1,3,Seeds,94,2365,
1916,Korbozero,1,3,GoodsForSale,3,200,
1916,Korbozero,1,3,AnimalFeed,21,330,
1916,Korbozero,1,3,PersonalExpenses,3,30,
1916,Korbozero,12,12,FarmBuildings,11,245,
1916,Korbozero,12,12,FarmTools,3,55,
1916,Korbozero,12,12,Livestock,5,245,
1916,Korbozero,12,12,Seeds,1,20,
1916,Korbozero,12,12,GoodsForSale,1,25,
1916,Korbozero,12,12,AnimalFeed,2,65,
1916,Korbozero,12,12,PersonalExpenses,8,141,
1916,Korbozero,4,6,Housing,6,180,
1916,Korbozero,4,6,Livestock,18,300,
1916,Korbozero,4,6,Seeds,50,1914,
1916,Korbozero,4,6,GoodsForSale,4,280,
1916,Korbozero,4,6,AnimalFeed,10,115,
1916,Korbozero,4,6,PersonalExpenses,3,45,
1916,Kotkozero,5,6,FarmBuildings,1,40,постройка сарая
1916,Kotkozero,5,6,Livestock,3,65,покупка лошадей
1916,Kotkozero,5,6,Seeds,2,35,покупка яровых семян
1916,Kotkozero,5,6,CraftMaterials,3,110,покупка меди и железа для выплавки колоколов
1916,Kotkozero,5,6,PersonalExpenses,1,14,одежда
1916,Kotkozero,9,9,FarmBuildings,6,145,ремонт и постройка сараев
1916,Kotkozero,9,9,Housing,8,200,ремонт и постройка домов
1916,Kotkozero,9,9,CraftTools,1,50,покупка ружья
1916,Kotkozero,9,9,Livestock,7,300,5 с. на 240 руб. - на покупку лошадей; 2 с. на 60 руб. - на покупку коровы
1916,Kotkozero,9,9,CraftMaterials,1,50,покупка кожи
1916,Kotkozero,9,9,LaborFuel,2,40,наем рабочих
1916,Kotkozero,7,7,FarmBuildings,1,100,ремонт кожевенного завода
1916,Kotkozero,7,7,Housing,2,70,немонт домов
1916,Kotkozero,7,7,CraftTools,2,115,на покупку ружей
1916,Kotkozero,7,7,Livestock,1,30,покупка коровы
1916,Kotkozero,7,7,Seeds,19,456,покупка семян ржи
1916,Kotkozero,7,7,LaborFuel,4,195,наем рабочих
1916,Kotkozero,7,7,AnimalFeed,1,50,покупка сена
1916,Kotkozero,7,7,PersonalExpenses,4,90,3 с. на 75 р. - на одежду; 1 с. на 15 р. - на продовольствие
1916,Kotkozero,10,10,FarmBuildings,7,200,постройка и ремонт сараев
1916,Kotkozero,10,10,Housing,6,195,постройка и ремонт дома
1916,Kotkozero,10,10,CraftMaterials,4,178,покупка кожи и железа
1916,Kotkozero,10,10,Migration,3,80,снаряжение в извоз
1916,Kotkozero,10,10,PersonalExpenses,2,25,одежда
1916,Kotkozero,11,11,FarmBuildings,3,210,1 с. (40 руб.) на ремонт сарая; 2 с. (170 руб.) на постройк риг
1916,Kotkozero,11,11,Housing,1,20,ремонт дома
1916,Kotkozero,11,11,Livestock,4,300,2 с. (40 р.) на покупку коров; 2 с. (260 руб.) на покупку лошади
1916,Kotkozero,11,11,AnimalFeed,3,135,покупка сена
1916,Kotkozero,11,11,Migration,2,40,снаряжение в извоз
1916,Kotkozero,11,11,PersonalExpenses,1,20,на одежду
1916,Kotkozero,1,1,FarmBuildings,4,75,"Постройка сараев (4 с.), риги (1 с.), ремонт пекарень (?) 2 с."
1916,Kotkozero,1,1,Housing,3,70,ремонт домов
1916,Kotkozero,1,1,CraftTools,1,25,покупка экипажа
1916,Kotkozero,1,1,Livestock,10,410,покупка корма (4 с.) и лошади (6 с.)
1916,Kotkozero,1,1,Seeds,6,165,покупка семян овса
1916,Kotkozero,1,1,AnimalFeed,9,195,покупка сена и овса
1916,Kotkozero,1,1,PersonalExpenses,2,60,отправка сыновей на войну
1916,Kotkozero,8,8,Housing,5,120,ремонт домов
1916,Kotkozero,8,8,Livestock,5,245,3 с. на 145 руб. - на покупку коров; 2 с. на 100 руб. - на покупку лошадей
1916,Kotkozero,8,8,LaborFuel,4,65,наем рабочих
1916,Kotkozero,8,8,PersonalExpenses,2,15,на одежду
1916,Kotkozero,12,12,Housing,2,125,постройка домов
1916,Kotkozero,12,12,Livestock,5,520,покупка лошадей
1916,Kotkozero,12,12,CraftMaterials,1,100,покупка железа
1916,Kotkozero,12,12,AnimalFeed,3,75,покупка сена
1916,Kotkozero,12,12,Migration,6,165,в извоз
1916,Kotkozero,12,12,PersonalExpenses,1,5,продовольствие
1916,Kotkozero,3,3,Livestock,2,50,покупка коровы
1916,Kotkozero,3,3,Seeds,14,335,семена яровых
1916,Kotkozero,3,3,CraftMaterials,1,75,покупка железа для колоколов
